<tt style='background-color:#E8E8E8;'> abstract boolean <a href='http://www.php.net/manual/de/class.arrayaccess.php' stype='text-decoration'>ArrayAccess</a> :: <a href='http://www.php.net/manual/de/arrayaccess.offsetexists.php' style='text-decoration:none'> offsetExists </a> ( $offset=mixed )</tt>	Prüft ob ein offset-punkt existiert oder nicht
<tt style='background-color:#E8E8E8;'> private array  <a href='http://www.php.net/manual/de/function.glob.php' style='text-decoration:none'> glob </a> ( $pattern=string $flags=int )</tt>	Findet dateipfade die mit dem angegebenen muster pattern übereinstimmen
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.gmdate.php' style='text-decoration:none'> gmdate </a> ( $format=string $timestamp=int )</tt>	Identisch zur funktion date() ausgenommen dass die zurückgegebene zeitangabe greenwich mean time gmt entspricht
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.gmmktime.php' style='text-decoration:none'> gmmktime </a> ( $hour=int $minute=int $second=int $month=int $day=int $year=int $is_dst=int )</tt>	Identisch zu mktime() mit der ausnahme dass die übergebenen parameter ein gmt-datum repräsentieren
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.gmstrftime.php' style='text-decoration:none'> gmstrftime </a> ( $format=string $timestamp=int )</tt>	Bewirkt das gleiche wie strftime() mit dem unterschied dass die zeit nach greenwich mean time gmt zurückgegeben wird
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.gnupg-decrypt.php' style='text-decoration:none'> gnupg_decrypt </a> ( $identifier=resource $text=string )</tt>	Entschlüsselt einen gegebenen text mit den schlüsseln die mit gnupg_adddecryptkey hinterlegt wurden
<tt style='background-color:#E8E8E8;'> private array  <a href='http://www.php.net/manual/de/function.gnupg-decryptverify.php' style='text-decoration:none'> gnupg_decryptverify </a> ( $identifier=resource $text=string $plaintext=string )</tt>	Entschlüsselt und verifiziert einen gegebenen text und gibt informationen über die signatur zurück
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.gnupg-encrypt.php' style='text-decoration:none'> gnupg_encrypt </a> ( $identifier=resource $plaintext=string )</tt>	Verschlüsselt den gegebenen plaintext mit den schlüsseln die vorher mit gnupg_addencryptkey gesetzt wurden und gibt den verschlüsselten text zurück
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.gnupg-encryptsign.php' style='text-decoration:none'> gnupg_encryptsign </a> ( $identifier=resource $plaintext=string )</tt>	Verschlüsselt und signiert den gegebenen plaintext mit den schlüsseln die vorher mit gnupg_addsignkey und gnupg_addencryptkey hinterlegten schlüsseln und gibt den verschlüsselten und signierten text zurück
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.gnupg-export.php' style='text-decoration:none'> gnupg_export </a> ( $identifier=resource $fingerprint=string )</tt>	Exportiert den schlüssel fingerprint
<tt style='background-color:#E8E8E8;'> private array  <a href='http://www.php.net/manual/de/function.gnupg-import.php' style='text-decoration:none'> gnupg_import </a> ( $identifier=resource $keydata=string )</tt>	Importiert den schlüssel keydata und gibt ein array mit informationen über den importprozess zurück
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.gnupg-setarmor.php' style='text-decoration:none'> gnupg_setarmor </a> ( $identifier=resource $armor=int )</tt>	Umschalten der gepanzerten ausgabe
<tt style='background-color:#E8E8E8;'> private void  <a href='http://www.php.net/manual/de/function.gnupg-seterrormode.php' style='text-decoration:none'> gnupg_seterrormode </a> ( $identifier=resource $errormode=int )</tt>	Setzt den modus für error_reporting
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.gnupg-setsignmode.php' style='text-decoration:none'> gnupg_setsignmode </a> ( $identifier=resource $signmode=int )</tt>	Setzt den signierungs-modus
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.gnupg-sign.php' style='text-decoration:none'> gnupg_sign </a> ( $identifier=resource $plaintext=string )</tt>	Signiert den übergebenen plaintext mit den schlüsseln die vorher mit gnupg_addsignkey hinterlegt wurden und gibt den signierten text oder die signatur zurück abhängig davon was mit gnupg_setsignmode festgelegt wurde
<tt style='background-color:#E8E8E8;'> private array  <a href='http://www.php.net/manual/de/function.gnupg-verify.php' style='text-decoration:none'> gnupg_verify </a> ( $identifier=resource $signed_text=string $signature=string $plaintext=string )</tt>	Verifiziert den gegebenen signed_text und gibt informationen über die signatur zurück
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.gregoriantojd.php' style='text-decoration:none'> gregoriantojd </a> ( $month=int $day=int $year=int )</tt>	Diese funktion konvertiert das in month day und year übergebene datum im gregorianischen kalender in einen tag im julianischen datum
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.gzclose.php' style='text-decoration:none'> gzclose </a> ( $zp=resource )</tt>	Schließt die angegebe gz-datei resource
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.gzcompress.php' style='text-decoration:none'> gzcompress </a> ( $data=string $level=int $encoding=int )</tt>	Diese funktion komprimiert den gegebenen string mittels des zlib daten format
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.gzdeflate.php' style='text-decoration:none'> gzdeflate </a> ( $data=string $level=int $encoding=int )</tt>	Diese funktion komprimiert die übergebene zeichenkette mit dem deflate daten format
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.gzeof.php' style='text-decoration:none'> gzeof </a> ( $zp=resource )</tt>	Prüft den übergebenen gz dateidescriptor auf eof
<tt style='background-color:#E8E8E8;'> private array  <a href='http://www.php.net/manual/de/function.gzfile.php' style='text-decoration:none'> gzfile </a> ( $filename=string $use_include_path=int )</tt>	Diese funktion entspricht weitgehend readgzfile() gibt die datei aber in einem array zurück
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.gzgetc.php' style='text-decoration:none'> gzgetc </a> ( $zp=resource )</tt>	Gibt eine zeichenkette zurück die ein einzelnes unkomprimiertes zeichen gelesen von dem übergebenen gz-datei deskriptor
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.gzgetss.php' style='text-decoration:none'> gzgetss </a> ( $zp=resource $length=int $allowable_tags=string )</tt>	Identisch zu gzgets() außer dass gzgetss() versucht html und php tags aus dem gelesenen text zu entfernen
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.gzinflate.php' style='text-decoration:none'> gzinflate </a> ( $data=string $length=int )</tt>	Diese funktion dekomprimiert eine zeichenkette die mit dem deflate kompressions algorithmus komprimiert wurde
<tt style='background-color:#E8E8E8;'> private resource  <a href='http://www.php.net/manual/de/function.gzopen.php' style='text-decoration:none'> gzopen </a> ( $filename=string $mode=string $use_include_path=int )</tt>	Öffnet eine gzip .gz datei zum lesen oder schreiben
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.gzpassthru.php' style='text-decoration:none'> gzpassthru </a> ( $zp=resource )</tt>	Liest bis eof von der aktuellen position auf dem übergebenen gz-datei deskriptor und schreibt die unkomprimierten ergebnisse auf die standard ausgabe
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.gzread.php' style='text-decoration:none'> gzread </a> ( $zp=resource $length=int )</tt>	Liest bis zu length bytes aus der gegebenen gz-datei resource
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.gzrewind.php' style='text-decoration:none'> gzrewind </a> ( $zp=resource )</tt>	Setzt die schreib-/leseposition der gz-datei resource auf den anfang des streams zurück
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.gzseek.php' style='text-decoration:none'> gzseek </a> ( $zp=resource $offset=int $whence=int )</tt>	Setzt die schreib-/leseposition für die angegebene datei
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.gztell.php' style='text-decoration:none'> gztell </a> ( $zp=resource )</tt>	Gibt die aktuelle schreib-/leseposition innerhalb der gegebenen gz-datei zurück
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.gzuncompress.php' style='text-decoration:none'> gzuncompress </a> ( $data=string $length=int )</tt>	Diese funktion dekomprimiert einen komprimierten string
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.gzwrite.php' style='text-decoration:none'> gzwrite </a> ( $zp=resource $string=string $length=int )</tt>	Schreibt den inhalt von string in die angegebene gz-datei aus
<tt style='background-color:#E8E8E8;'> private void  <a href='http://www.php.net/manual/de/function.halt-compiler.php' style='text-decoration:none'> __halt_compiler </a> ( void )</tt>	Beendet die kompilerausführung
<tt style='background-color:#E8E8E8;'> private void  <a href='http://www.php.net/manual/de/function.header.php' style='text-decoration:none'> header </a> ( $string=string $replace=bool $http_response_code=int )</tt>	Wird zum senden von http -anfangsinformationen headern im rohformat benutzt
<tt style='background-color:#E8E8E8;'> private array  <a href='http://www.php.net/manual/de/function.headers-list.php' style='text-decoration:none'> headers_list </a> ( void )</tt>	Gibt ein array der header zurück die zum browser/client gesendet werden
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.headers-sent.php' style='text-decoration:none'> headers_sent </a> ( $file=string $line=int )</tt>	Prüft ob oder wo die header bereits gesendet wurden
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.hebrev.php' style='text-decoration:none'> hebrev </a> ( $hebrew_text=string $max_chars_per_line=int )</tt>	Konvertiert logischen hebräischen text in sichtbaren text
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.hebrevc.php' style='text-decoration:none'> hebrevc </a> ( $hebrew_text=string $max_chars_per_line=int )</tt>	Diese funktion entspricht hebrev() mit dem unterschied dass zeilenumbrüche (\n) zu < br > \n umgewandelt werden
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.hex2bin.php' style='text-decoration:none'> hex2bin </a> ( $data=string )</tt>	Dekodiert einen hexadezimal kodierten binärstring
<tt style='background-color:#E8E8E8;'> private number  <a href='http://www.php.net/manual/de/function.hexdec.php' style='text-decoration:none'> hexdec </a> ( $hex_string=string )</tt>	Wandelt den hexadezimal kodierten eingabestring hex_string in einen dezimalwert um
<tt style='background-color:#E8E8E8;'> private mixed  <a href='http://www.php.net/manual/de/function.highlight-file.php' style='text-decoration:none'> highlight_file </a> ( $filename=string $return=bool )</tt>	Erzeugt die hervorgehobene syntax des codes der datei filename als ausgabe oder als rückgabewert
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.php-entity-decode.php' style='text-decoration:none'> html_entity_decode </a> ( $string=string $flags=int $encoding=string )</tt>	Ist das gegenstück zu htmlentities() welches alle html-entities innerhalb von string in ihre entsprechenden ursprungszeichen zurückwandelt
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.phpentities.php' style='text-decoration:none'> htmlentities </a> ( $string=string $flags=int $encoding=string $double_encode=bool )</tt>	Die funktion ist komplett identisch zu htmlspecialchars() allerdings wandelt htmlentities() wirklich alle zeichen die eine html-code-entsprechung haben in diese entsprechung um
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.phpspecialchars-decode.php' style='text-decoration:none'> htmlspecialchars_decode </a> ( $string=string $flags=int )</tt>	Diese funktion ist das gegenstück zu htmlspecialchars()
